ID_completo,Fecha,Fecha_dt,Satelite,Nubes_inicial_%,Nubes_±5d_%,Nubes_vecinos_%,Nubes_DEM_%,Nubes_DEM_inverso_%,Nubes_MODIS_%,Snowline_DEM_m,Snowline_DEM_inverso_m,MODIS_iters,Export_task_description,Temporada,Fuente_csv,Error,Tif_logico,Ruta_tif,Nieve_km2,Nieve_pct_Andorra,Tierra_km2,Tierra_pct_Andorra,Nubes_km2,Nubes_pct_Andorra,Snowline_final_p20_m,Nieve_Arbolado_Denso_km2,Nieve_Arbolado_Denso_pct,Pct_cob_nevada_Arbolado_Denso,Nieve_Cultivos_km2,Nieve_Cultivos_pct,Pct_cob_nevada_Cultivos,Nieve_Vias_Comunicacion_km2,Nieve_Vias_Comunicacion_pct,Pct_cob_nevada_Vias_Comunicacion,Nieve_Matorrales_km2,Nieve_Matorrales_pct,Pct_cob_nevada_Matorrales,Nieve_Zonas_Desnudas_km2,Nieve_Zonas_Desnudas_pct,Pct_cob_nevada_Zonas_Desnudas,Nieve_Prados_km2,Nieve_Prados_pct,Pct_cob_nevada_Prados,Nieve_Roquedos_km2,Nieve_Roquedos_pct,Pct_cob_nevada_Roquedos,Nieve_Zonas_Deportivas_km2,Nieve_Zonas_Deportivas_pct,Pct_cob_nevada_Zonas_Deportivas,Nieve_Canchales_km2,Nieve_Canchales_pct,Pct_cob_nevada_Canchales,Nieve_Zonas_Urbanas_km2,Nieve_Zonas_Urbanas_pct,Pct_cob_nevada_Zonas_Urbanas,Nieve_Arbolado_Claro_km2,Nieve_Arbolado_Claro_pct,Pct_cob_nevada_Arbolado_Claro,Nieve_Aguas_km2,Nieve_Aguas_pct,Pct_cob_nevada_Aguas
COPERNICUS/S2_SR_HARMONIZED/20240421T103629_20240421T104908_T31TCH,2024-04-21,2024-04-21,SENTINEL_2,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,2024_04_21-Sentinel2,2023-2024,Tabla_Nubes_Snowline_2023_2024.csv,,2024_04_21-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2024_04_21-Sentinel2.tif,82.00,17.58,385.71,82.69,0.00,0.00,2308,5.05,6.16,2.68,0.00,0.00,0.01,0.06,0.07,2.15,9.97,12.15,22.97,1.43,1.75,36.27,24.36,29.70,20.81,9.41,11.47,29.42,0.00,0.00,1.70,29.75,36.28,49.13,0.08,0.09,1.10,0.23,0.28,11.83,1.50,1.83,74.33
COPERNICUS/S2_SR_HARMONIZED/20240424T104619_20240424T105848_T31TCH,2024-04-24,2024-04-24,SENTINEL_2,74.41,14.58,0.16,0.16,0.16,0.16,,,0.00,2024_04_24-Sentinel2,2023-2024,Tabla_Nubes_Snowline_2023_2024.csv,,2024_04_24-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2024_04_24-Sentinel2.tif,172.05,36.89,294.84,63.21,0.83,0.18,2256,19.43,11.29,10.30,0.10,0.06,1.25,0.21,0.12,7.66,18.15,10.55,41.84,2.13,1.24,53.77,61.83,35.93,52.83,21.85,12.70,68.35,0.00,0.00,1.62,45.41,26.40,74.99,0.22,0.13,3.09,0.58,0.34,29.56,1.70,0.99,84.24
COPERNICUS/S2_SR_HARMONIZED/20240506T104031_20240506T104029_T31TCH,2024-05-06,2024-05-06,SENTINEL_2,87.62,44.25,14.54,13.20,7.11,0.54,2151.00,2151.00,5.00,2024_05_06-Sentinel2,2023-2024,Tabla_Nubes_Snowline_2023_2024.csv,,2024_05_06-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2024_05_06-Sentinel2.tif,256.74,55.04,208.67,44.74,2.30,0.49,2144,54.12,21.08,28.69,0.74,0.29,9.25,0.55,0.21,20.30,23.42,9.12,53.97,2.34,0.91,59.10,89.10,34.70,76.13,26.52,10.33,82.96,0.00,0.00,1.21,55.65,21.68,91.90,0.92,0.36,12.94,1.16,0.45,59.11,1.69,0.66,83.92
COPERNICUS/S2_SR_HARMONIZED/20240509T105031_20240509T105027_T31TCH,2024-05-09,2024-05-09,SENTINEL_2,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,2024_05_09-Sentinel2,2023-2024,Tabla_Nubes_Snowline_2023_2024.csv,,2024_05_09-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2024_05_09-Sentinel2.tif,148.02,31.73,319.70,68.54,0.00,0.00,2332,8.00,5.41,4.24,0.00,0.00,0.01,0.07,0.05,2.70,13.58,9.18,31.31,1.85,1.25,46.80,55.69,37.63,47.59,19.90,13.45,62.26,0.00,0.00,0.73,46.37,31.33,76.58,0.11,0.07,1.56,0.44,0.30,22.42,1.54,1.04,76.19
COPERNICUS/S2_SR_HARMONIZED/20240511T103629_20240511T103637_T31TCH,2024-05-11,2024-05-11,SENTINEL_2,22.24,0.00,0.00,0.00,0.00,0.00,,,0.00,2024_05_11-Sentinel2,2023-2024,Tabla_Nubes_Snowline_2023_2024.csv,,2024_05_11-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2024_05_11-Sentinel2.tif,121.96,26.15,345.75,74.12,0.00,0.00,2347,5.41,4.44,2.87,0.00,0.00,0.00,0.07,0.06,2.54,11.04,9.05,25.44,1.57,1.29,39.79,42.54,34.88,36.35,17.09,14.02,53.47,0.00,0.00,0.40,41.94,34.39,69.26,0.07,0.06,1.04,0.33,0.27,16.53,1.50,1.23,74.28
COPERNICUS/S2_SR_HARMONIZED/20240529T105031_20240529T105308_T31TCH,2024-05-29,2024-05-29,SENTINEL_2,100.00,0.90,0.90,0.90,0.90,0.90,,,0.00,2024_05_29-Sentinel2,2023-2024,Tabla_Nubes_Snowline_2023_2024.csv,,2024_05_29-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2024_05_29-Sentinel2.tif,30.81,6.61,432.66,92.76,4.24,0.91,2432,0.17,0.54,0.09,0.00,0.00,0.00,0.01,0.05,0.53,1.13,3.67,2.60,0.49,1.59,12.38,5.40,17.53,4.61,4.98,16.16,15.58,0.00,0.00,0.08,17.41,56.52,28.75,0.01,0.04,0.18,0.00,0.01,0.11,1.10,3.57,54.54
LANDSAT/LC09/C02/T1_TOA/LC09_198030_20240531,2024-05-31,2024-05-31,LANDSAT_9,11.42,0.91,0.91,0.91,0.91,0.91,,,0.00,2024_05_31-Landsat9,2023-2024,Tabla_Nubes_Snowline_2023_2024.csv,,2024_05_31-Landsat9.tif,/content/drive/MyDrive/Mapas_Nieve/2024_05_31-Landsat9.tif,30.88,6.62,433.88,93.02,4.35,0.93,2433,0.16,0.51,0.08,0.00,0.00,0.00,0.02,0.05,0.56,1.15,3.71,2.64,0.52,1.68,13.09,5.33,17.25,4.55,4.88,15.79,15.25,0.00,0.00,0.00,17.42,56.40,28.76,0.01,0.04,0.17,0.00,0.01,0.09,1.10,3.56,54.44
COPERNICUS/S2_SR_HARMONIZED/20240531T103629_20240531T104213_T31TCH,2024-05-31,2024-05-31,SENTINEL_2,1.11,0.90,0.90,0.90,0.90,0.90,,,0.00,2024_05_31-Sentinel2,2023-2024,Tabla_Nubes_Snowline_2023_2024.csv,,2024_05_31-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2024_05_31-Sentinel2.tif,28.76,6.17,434.71,93.20,4.24,0.91,2433,0.14,0.49,0.07,0.00,0.00,0.01,0.02,0.06,0.63,1.06,3.67,2.43,0.47,1.62,11.78,5.30,18.43,4.53,4.49,15.62,14.05,0.00,0.00,0.65,16.58,57.67,27.38,0.08,0.29,1.18,0.00,0.01,0.13,0.54,1.86,26.59
COPERNICUS/S2_SR_HARMONIZED/20240603T104619_20240603T105356_T31TCH,2024-06-03,2024-06-03,SENTINEL_2,44.49,2.61,0.19,0.19,0.19,0.19,,,0.00,2024_06_03-Sentinel2,2023-2024,Tabla_Nubes_Snowline_2023_2024.csv,,2024_06_03-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2024_06_03-Sentinel2.tif,29.17,6.25,437.71,93.84,0.83,0.18,2439,0.14,0.48,0.07,0.00,0.00,0.01,0.01,0.04,0.48,0.92,3.17,2.13,0.42,1.43,10.52,5.55,19.02,4.74,4.89,16.76,15.29,0.00,0.00,0.40,16.43,56.31,27.13,0.07,0.25,1.04,0.00,0.01,0.12,0.63,2.16,31.28
COPERNICUS/S2_SR_HARMONIZED/20240605T104031_20240605T104427_T31TCH,2024-06-05,2024-06-05,SENTINEL_2,30.75,2.54,0.04,0.04,0.04,0.04,,,0.00,2024_06_05-Sentinel2,2023-2024,Tabla_Nubes_Snowline_2023_2024.csv,,2024_06_05-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2024_06_05-Sentinel2.tif,18.29,3.92,449.29,96.32,0.14,0.03,2442,0.04,0.21,0.02,0.00,0.00,0.00,0.01,0.05,0.36,0.44,2.42,1.02,0.33,1.79,8.29,2.94,16.08,2.51,3.18,17.37,9.94,0.00,0.01,1.13,10.99,60.09,18.15,0.07,0.37,0.96,0.00,0.00,0.04,0.24,1.29,11.72
LANDSAT/LC08/C02/T1_TOA/LC08_198030_20240608,2024-06-08,2024-06-08,LANDSAT_8,10.73,0.42,0.42,0.42,0.42,0.42,,,0.00,2024_06_08-Landsat8,2023-2024,Tabla_Nubes_Snowline_2023_2024.csv,,2024_06_08-Landsat8.tif,/content/drive/MyDrive/Mapas_Nieve/2024_06_08-Landsat8.tif,7.16,1.53,460.01,98.62,1.95,0.42,3000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.62,0.10,0.12,1.65,2.98,0.59,8.20,0.50,1.15,16.06,3.60,0.00,0.00,0.00,5.02,70.21,8.30,0.00,0.00,0.00,0.00,0.00,0.00,0.15,2.05,7.27
COPERNICUS/S2_SR_HARMONIZED/20240608T104631_20240608T105602_T31TCH,2024-06-08,2024-06-08,SENTINEL_2,15.30,0.41,0.41,0.41,0.41,0.41,,,0.00,2024_06_08-Sentinel2,2023-2024,Tabla_Nubes_Snowline_2023_2024.csv,,2024_06_08-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2024_06_08-Sentinel2.tif,7.72,1.65,458.07,98.20,1.93,0.41,3000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.63,0.11,0.13,1.65,3.22,0.75,9.74,0.64,1.12,14.48,3.50,0.00,0.00,0.00,5.53,71.60,9.13,0.00,0.01,0.01,0.00,0.00,0.00,0.13,1.68,6.44
COPERNICUS/S2_SR_HARMONIZED/20240610T103629_20240610T104747_T31TCH,2024-06-10,2024-06-10,SENTINEL_2,95.05,0.41,0.41,0.41,0.41,0.41,,,0.00,2024_06_10-Sentinel2,2023-2024,Tabla_Nubes_Snowline_2023_2024.csv,,2024_06_10-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2024_06_10-Sentinel2.tif,7.32,1.57,458.47,98.29,1.93,0.41,3000,0.02,0.33,0.01,0.00,0.00,0.00,0.00,0.02,0.06,0.04,0.61,0.10,0.12,1.64,3.04,0.65,8.88,0.56,1.18,16.13,3.69,0.00,0.00,0.00,5.13,70.01,8.46,0.00,0.03,0.03,0.00,0.00,0.01,0.15,2.05,7.46
COPERNICUS/S2_SR_HARMONIZED/20240615T104031_20240615T104525_T31TCH,2024-06-15,2024-06-15,SENTINEL_2,78.96,0.01,0.01,0.01,0.01,0.01,,,0.00,2024_06_15-Sentinel2,2023-2024,Tabla_Nubes_Snowline_2023_2024.csv,,2024_06_15-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2024_06_15-Sentinel2.tif,13.47,2.89,454.22,97.38,0.03,0.01,3000,0.62,4.60,0.33,0.01,0.06,0.09,0.00,0.03,0.14,0.14,1.06,0.33,0.19,1.42,4.85,1.57,11.66,1.34,2.32,17.22,7.25,0.00,0.01,0.73,7.77,57.73,12.84,0.02,0.16,0.31,0.00,0.02,0.14,0.75,5.56,37.12
LANDSAT/LC09/C02/T1_TOA/LC09_198030_20240616,2024-06-16,2024-06-16,LANDSAT_9,6.41,0.08,0.08,0.08,0.08,0.08,,,0.00,2024_06_16-Landsat9,2023-2024,Tabla_Nubes_Snowline_2023_2024.csv,,2024_06_16-Landsat9.tif,/content/drive/MyDrive/Mapas_Nieve/2024_06_16-Landsat9.tif,7.50,1.61,461.24,98.88,0.38,0.08,3000,0.63,8.40,0.33,0.01,0.14,0.13,0.00,0.04,0.10,0.06,0.76,0.13,0.13,1.68,3.19,0.40,5.30,0.34,0.84,11.24,2.64,0.00,0.01,0.73,4.43,59.03,7.31,0.02,0.24,0.25,0.00,0.05,0.18,0.94,12.53,46.58
COPERNICUS/S2_SR_HARMONIZED/20240618T105031_20240618T105747_T31TCH,2024-06-18,2024-06-18,SENTINEL_2,1.00,1.00,1.00,1.00,1.00,1.00,,,0.00,2024_06_18-Sentinel2,2023-2024,Tabla_Nubes_Snowline_2023_2024.csv,,2024_06_18-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2024_06_18-Sentinel2.tif,4.62,0.99,458.44,98.28,4.65,1.00,3000,0.01,0.26,0.01,0.00,0.04,0.02,0.00,0.03,0.06,0.01,0.29,0.03,0.06,1.35,1.57,0.25,5.34,0.21,0.67,14.53,2.10,0.00,0.01,0.49,3.43,74.19,5.66,0.06,1.38,0.90,0.00,0.00,0.00,0.11,2.38,5.45
COPERNICUS/S2_SR_HARMONIZED/20240620T103629_20240620T104851_T31TCH,2024-06-20,2024-06-20,SENTINEL_2,99.34,0.34,0.34,0.34,0.34,0.34,,,0.00,2024_06_20-Sentinel2,2023-2024,Tabla_Nubes_Snowline_2023_2024.csv,,2024_06_20-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2024_06_20-Sentinel2.tif,4.82,1.03,461.31,98.90,1.58,0.34,3000,0.03,0.65,0.02,0.00,0.04,0.02,0.00,0.03,0.06,0.04,0.73,0.08,0.06,1.29,1.57,0.30,6.29,0.26,0.75,15.64,2.36,0.00,0.01,0.49,3.45,71.48,5.69,0.06,1.33,0.90,0.00,0.00,0.01,0.11,2.28,5.45
COPERNICUS/S2_SR_HARMONIZED/20240623T104619_20240623T105856_T31TCH,2024-06-23,2024-06-23,SENTINEL_2,13.87,0.10,0.10,0.10,0.10,0.10,,,0.00,2024_06_23-Sentinel2,2023-2024,Tabla_Nubes_Snowline_2023_2024.csv,,2024_06_23-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2024_06_23-Sentinel2.tif,2.76,0.59,464.49,99.58,0.47,0.10,3000,0.00,0.11,0.00,0.00,0.04,0.01,0.00,0.07,0.07,0.00,0.07,0.00,0.04,1.27,0.89,0.06,2.27,0.05,0.28,10.30,0.89,0.00,0.02,0.49,1.73,62.86,2.86,0.08,2.74,1.07,0.00,0.00,0.00,0.56,20.14,27.53
LANDSAT/LC08/C02/T1_TOA/LC08_198030_20240624,2024-06-24,2024-06-24,LANDSAT_8,0.45,0.45,0.45,0.45,0.45,0.45,,,0.00,2024_06_24-Landsat8,2023-2024,Tabla_Nubes_Snowline_2023_2024.csv,,2024_06_24-Landsat8.tif,/content/drive/MyDrive/Mapas_Nieve/2024_06_24-Landsat8.tif,3.09,0.66,463.82,99.44,2.20,0.47,3000,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.06,0.07,0.00,0.03,0.00,0.03,0.99,0.77,0.03,0.93,0.02,0.22,7.13,0.69,0.00,0.00,0.00,1.80,58.19,2.97,0.01,0.44,0.19,0.00,0.00,0.00,0.98,31.66,48.55
COPERNICUS/S2_SR_HARMONIZED/20240625T103631_20240625T103955_T31TCH,2024-06-25,2024-06-25,SENTINEL_2,34.78,0.10,0.10,0.10,0.10,0.10,,,0.00,2024_06_25-Sentinel2,2023-2024,Tabla_Nubes_Snowline_2023_2024.csv,,2024_06_25-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2024_06_25-Sentinel2.tif,3.01,0.64,464.24,99.53,0.47,0.10,3000,0.00,0.07,0.00,0.00,0.02,0.01,0.00,0.05,0.06,0.00,0.06,0.00,0.02,0.77,0.58,0.05,1.69,0.04,0.23,7.58,0.71,0.00,0.02,0.40,1.88,62.40,3.10,0.07,2.33,0.99,0.00,0.00,0.00,0.75,24.86,37.06
COPERNICUS/S2_SR_HARMONIZED/20240628T105031_20240628T105606_T31TCH,2024-06-28,2024-06-28,SENTINEL_2,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,2024_06_28-Sentinel2,2023-2024,Tabla_Nubes_Snowline_2023_2024.csv,,2024_06_28-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2024_06_28-Sentinel2.tif,0.98,0.21,466.73,100.06,0.00,0.00,3000,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.00,0.00,0.00,0.01,0.74,0.18,0.01,1.48,0.01,0.09,8.90,0.27,0.00,0.00,0.00,0.81,82.53,1.34,0.01,1.34,0.19,0.00,0.00,0.00,0.05,4.86,2.37
COPERNICUS/S2_SR_HARMONIZED/20240630T103629_20240630T103658_T31TCH,2024-06-30,2024-06-30,SENTINEL_2,99.34,0.00,0.00,0.00,0.00,0.00,,,0.00,2024_06_30-Sentinel2,2023-2024,Tabla_Nubes_Snowline_2023_2024.csv,,2024_06_30-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2024_06_30-Sentinel2.tif,1.08,0.23,466.64,100.04,0.00,0.00,3000,0.09,8.47,0.05,0.00,0.00,0.00,0.00,0.02,0.01,0.00,0.07,0.00,0.01,0.68,0.18,0.01,1.35,0.01,0.09,8.13,0.27,0.00,0.00,0.00,0.81,75.37,1.34,0.02,1.40,0.21,0.00,0.00,0.00,0.05,4.44,2.37
COPERNICUS/S2_SR_HARMONIZED/20241001T104759_20241001T105004_T31TCH,2024-10-01,2024-10-01,SENTINEL_2,100.00,12.40,3.32,3.26,3.26,0.03,1027.00,1298.00,2.00,2024_10_01-Sentinel2,2024-2025,Tabla_Nubes_Snowline_2024_2025.csv,,2024_10_01-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2024_10_01-Sentinel2.tif,0.53,0.11,467.06,100.13,0.12,0.03,3000,0.00,0.85,0.00,0.00,0.26,0.02,0.01,1.04,0.20,0.00,0.51,0.01,0.01,1.06,0.14,0.17,32.03,0.15,0.08,15.54,0.26,0.00,0.11,0.49,0.06,11.97,0.10,0.11,20.68,1.55,0.00,0.00,0.00,0.08,15.95,4.19
COPERNICUS/S2_SR_HARMONIZED/20241003T103901_20241003T104015_T31TCH,2024-10-03,2024-10-03,SENTINEL_2,12.40,12.40,3.32,3.26,3.26,0.00,1027.00,1298.00,3.00,2024_10_03-Sentinel2,2024-2025,Tabla_Nubes_Snowline_2024_2025.csv,,2024_10_03-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2024_10_03-Sentinel2.tif,0.53,0.11,467.19,100.16,0.00,0.00,3000,0.00,0.85,0.00,0.00,0.26,0.02,0.01,1.04,0.20,0.00,0.51,0.01,0.01,1.06,0.14,0.17,32.03,0.15,0.08,15.54,0.26,0.00,0.11,0.49,0.06,11.97,0.10,0.11,20.68,1.55,0.00,0.00,0.00,0.08,15.95,4.19
LANDSAT/LC09/C02/T1_TOA/LC09_198030_20241006,2024-10-06,2024-10-06,LANDSAT_9,99.19,30.86,7.55,7.30,3.66,0.08,2200.00,2344.00,2.00,2024_10_06-Landsat9,2024-2025,Tabla_Nubes_Snowline_2024_2025.csv,,2024_10_06-Landsat9.tif,/content/drive/MyDrive/Mapas_Nieve/2024_10_06-Landsat9.tif,5.17,1.11,463.61,99.39,0.34,0.07,3000,0.52,10.00,0.27,0.00,0.00,0.00,0.01,0.14,0.26,0.03,0.59,0.07,0.01,0.16,0.20,1.29,24.99,1.11,1.10,21.17,3.43,0.00,0.00,0.00,1.92,37.01,3.16,0.05,1.03,0.75,0.01,0.26,0.69,0.16,3.18,8.17
COPERNICUS/S2_SR_HARMONIZED/20241006T104921_20241006T105155_T31TCH,2024-10-06,2024-10-06,SENTINEL_2,98.49,30.86,7.04,6.71,4.83,0.09,2071.00,2054.00,2.00,2024_10_06-Sentinel2,2024-2025,Tabla_Nubes_Snowline_2024_2025.csv,,2024_10_06-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2024_10_06-Sentinel2.tif,5.52,1.18,461.76,99.00,0.43,0.09,3000,0.83,15.02,0.44,0.00,0.02,0.01,0.02,0.34,0.68,0.08,1.53,0.20,0.01,0.26,0.36,1.37,24.75,1.17,1.04,18.78,3.25,0.00,0.01,0.40,1.84,33.38,3.05,0.12,2.14,1.67,0.02,0.32,0.89,0.16,2.97,8.15
COPERNICUS/S2_SR_HARMONIZED/20241008T103829_20241008T104519_T31TCH,2024-10-08,2024-10-08,SENTINEL_2,31.64,30.86,7.04,6.79,3.99,0.34,2102.00,2231.00,5.00,2024_10_08-Sentinel2,2024-2025,Tabla_Nubes_Snowline_2024_2025.csv,,2024_10_08-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2024_10_08-Sentinel2.tif,5.33,1.14,460.94,98.82,1.44,0.31,3000,0.58,10.95,0.31,0.00,0.02,0.01,0.02,0.35,0.68,0.07,1.37,0.17,0.01,0.26,0.36,1.36,25.47,1.16,1.07,20.09,3.35,0.00,0.01,0.40,1.89,35.36,3.11,0.12,2.22,1.67,0.02,0.30,0.81,0.16,3.09,8.17
COPERNICUS/S2_SR_HARMONIZED/20241011T104859_20241011T104900_T31TCH,2024-10-11,2024-10-11,SENTINEL_2,44.26,0.00,0.00,0.00,0.00,0.00,,,0.00,2024_10_11-Sentinel2,2024-2025,Tabla_Nubes_Snowline_2024_2025.csv,,2024_10_11-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2024_10_11-Sentinel2.tif,0.56,0.12,467.16,100.15,0.00,0.00,3000,0.08,13.93,0.04,0.00,0.22,0.01,0.01,1.28,0.26,0.00,0.58,0.01,0.01,1.35,0.19,0.02,3.13,0.01,0.05,8.34,0.15,0.00,0.07,0.32,0.10,17.12,0.16,0.10,17.94,1.41,0.00,0.04,0.01,0.20,36.01,9.93
COPERNICUS/S2_SR_HARMONIZED/20241013T104001_20241013T104111_T31TCH,2024-10-13,2024-10-13,SENTINEL_2,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,2024_10_13-Sentinel2,2024-2025,Tabla_Nubes_Snowline_2024_2025.csv,,2024_10_13-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2024_10_13-Sentinel2.tif,0.22,0.05,467.50,100.22,0.00,0.00,3000,0.00,1.82,0.00,0.00,0.27,0.01,0.01,2.32,0.19,0.00,0.41,0.00,0.01,3.69,0.20,0.01,4.87,0.01,0.00,0.55,0.00,0.00,0.18,0.32,0.00,1.41,0.01,0.09,41.87,1.30,0.00,0.00,0.00,0.09,42.60,4.64
LANDSAT/LC08/C02/T1_TOA/LC08_198030_20241014,2024-10-14,2024-10-14,LANDSAT_8,99.21,0.00,0.00,0.00,0.00,0.00,,,0.00,2024_10_14-Landsat8,2024-2025,Tabla_Nubes_Snowline_2024_2025.csv,,2024_10_14-Landsat8.tif,/content/drive/MyDrive/Mapas_Nieve/2024_10_14-Landsat8.tif,3.80,0.82,465.32,99.76,0.00,0.00,3000,0.59,15.64,0.32,0.03,0.80,0.38,0.01,0.28,0.40,0.33,8.56,0.75,0.00,0.05,0.05,2.11,55.33,1.80,0.16,4.26,0.51,0.00,0.00,0.00,0.43,11.31,0.71,0.05,1.30,0.70,0.01,0.26,0.50,0.08,2.20,4.15
COPERNICUS/S2_SR_HARMONIZED/20241021T105009_20241021T105637_T31TCH,2024-10-21,2024-10-21,SENTINEL_2,1.90,1.89,0.06,0.06,0.06,0.06,,,0.00,2024_10_21-Sentinel2,2024-2025,Tabla_Nubes_Snowline_2024_2025.csv,,2024_10_21-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2024_10_21-Sentinel2.tif,3.09,0.66,464.41,99.56,0.22,0.05,3000,0.02,0.61,0.01,0.00,0.07,0.03,0.01,0.38,0.43,0.00,0.10,0.01,0.01,0.38,0.30,0.08,2.69,0.07,0.82,26.35,2.55,0.00,0.06,1.46,1.81,58.56,2.99,0.17,5.44,2.38,0.00,0.00,0.00,0.15,4.88,7.49
COPERNICUS/S2_SR_HARMONIZED/20241023T104111_20241023T104227_T31TCH,2024-10-23,2024-10-23,SENTINEL_2,74.78,1.89,0.06,0.06,0.06,0.06,,,0.00,2024_10_23-Sentinel2,2024-2025,Tabla_Nubes_Snowline_2024_2025.csv,,2024_10_23-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2024_10_23-Sentinel2.tif,3.42,0.73,464.08,99.49,0.22,0.05,3000,0.22,6.34,0.12,0.00,0.06,0.02,0.02,0.44,0.55,0.07,2.09,0.16,0.02,0.49,0.42,0.17,5.05,0.15,0.80,23.40,2.50,0.00,0.03,0.73,1.77,51.86,2.93,0.18,5.29,2.56,0.00,0.00,0.00,0.15,4.52,7.67
COPERNICUS/S2_SR_HARMONIZED/20241110T105159_20241110T105157_T31TCH,2024-11-10,2024-11-10,SENTINEL_2,80.74,59.53,29.63,21.11,16.42,0.10,2103.00,2135.00,3.00,2024_11_10-Sentinel2,2024-2025,Tabla_Nubes_Snowline_2024_2025.csv,,2024_11_10-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2024_11_10-Sentinel2.tif,120.03,25.73,347.23,74.44,0.45,0.10,2124,19.40,16.17,10.29,0.12,0.10,1.51,0.45,0.38,16.72,12.38,10.31,28.53,1.85,1.54,46.68,46.45,38.70,39.69,12.34,10.28,38.60,0.00,0.00,2.11,25.11,20.92,41.46,0.61,0.51,8.60,0.59,0.49,30.15,0.56,0.47,27.84
COPERNICUS/S2_SR_HARMONIZED/20241112T104301_20241112T104417_T31TCH,2024-11-12,2024-11-12,SENTINEL_2,65.51,0.01,0.01,0.01,0.01,0.01,,,0.00,2024_11_12-Sentinel2,2024-2025,Tabla_Nubes_Snowline_2024_2025.csv,,2024_11_12-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2024_11_12-Sentinel2.tif,40.97,8.78,426.70,91.48,0.05,0.01,2372,1.79,4.37,0.95,0.02,0.04,0.23,0.09,0.23,3.48,3.12,7.60,7.18,0.97,2.37,24.57,13.88,33.87,11.86,6.47,15.79,20.24,0.00,0.00,0.57,13.89,33.91,22.94,0.23,0.56,3.26,0.03,0.07,1.36,0.27,0.66,13.42
LANDSAT/LC08/C02/T1_TOA/LC08_198030_20241115,2024-11-15,2024-11-15,LANDSAT_8,13.86,0.00,0.00,0.00,0.00,0.00,,,0.00,2024_11_15-Landsat8,2024-2025,Tabla_Nubes_Snowline_2024_2025.csv,,2024_11_15-Landsat8.tif,/content/drive/MyDrive/Mapas_Nieve/2024_11_15-Landsat8.tif,159.45,34.18,309.68,66.39,0.00,0.00,1616,91.53,57.40,48.52,1.16,0.73,14.50,0.81,0.51,29.77,11.35,7.12,26.15,1.42,0.89,35.89,14.57,9.14,12.45,9.88,6.19,30.90,0.01,0.01,8.74,24.31,15.25,40.15,1.95,1.22,27.55,0.39,0.24,19.69,1.23,0.77,60.95
